Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.8448E-3,85.006890395,0.717384644,0.106741573,0.859259259,0
7.87045E-3,85.793935052,0.718549817,0.101123596,0.866666667,0
7.90453E-3,86.584387745,0.720090685,0.095505618,0.874074074,0
7.91762E-3,87.376150164,0.720680602,0.08988764,0.881481481,0
7.91946E-3,88.168096209,0.72076321,0.084269663,0.888888889,0
8.00108E-3,88.96820458,0.724410632,0.078651685,0.896296296,0
8.02752E-3,91.371173676,0.725581877,0.061797753,0.918518519,0
8.0459E-3,92.175764052,0.726393159,0.056179775,0.925925926,0
8.24571E-3,93.000335055,0.735059128,0.050561798,0.933333333,0
8.343E-3,93.834634558,0.739178658,0.04494382,0.940740741,0
8.34953E-3,94.669587604,0.739453094,0.039325843,0.948148148,0
8.52532E-3,95.522119452,0.746727409,0.033707865,0.955555556,0
8.59243E-3,96.381362731,0.749450795,0.028089888,0.962962963,0
8.71403E-3,97.252765801,0.754310658,0.02247191,0.97037037,0
8.73136E-3,98.125901672,0.754995484,0.016853933,0.977777778,0
8.75663E-3,99.001564374,0.755990702,0.011235955,0.985185185,0
9.98436E-3,100,0.799775489,0.005617978,0.992592593,0
9.98436E-3,100,0.799775489,0,0.992592593,0
